-0.2756387,0.9612613
-0.2923731,0.9563043
-0.3090184,0.9510561
-0.3255696,0.9455181
-0.3420216,0.9396921
-0.3583694,0.9335799
-0.374608,0.9271833
-0.3907326,0.9205042
-0.4067381,0.9135448
-0.4226196,0.9063072
-0.4383724,0.8987935
-0.4539917,0.8910059
-0.4694726,0.882947
-0.4848106,0.8746192
-0.5000009,0.8660249
-0.5150388,0.8571668
-0.52992,0.8480477
-0.5446396,0.8386702
-0.5591934,0.8290372
-0.5735769,0.8191518
-0.5877856,0.8090168
-0.6018153,0.7986353
-0.6156616,0.7880106
-0.6293205,0.7771459
-0.6427876,0.7660444
-0.656059,0.7547096
-0.6691305,0.7431449
-0.6819981,0.7313539
-0.6946581,0.7193401
-0.7071065,0.7071071
-0.7193394,0.6946588
-0.7313532,0.6819988
-0.7431443,0.6691312
-0.754709,0.6560597
-0.7660438,0.6427884
-0.7771453,0.6293212
-0.7880101,0.6156624
-0.7986348,0.6018161
-0.8090162,0.5877864
-0.8191512,0.5735776
-0.8290367,0.5591942
-0.8386697,0.5446404
-0.8480471,0.5299208
-0.8571663,0.5150397
-0.8660244,0.5000017
-0.8746187,0.4848114
-0.8829466,0.4694735
-0.8910055,0.4539925
-0.898793,0.4383733
-0.9063067,0.4226205
-0.9135444,0.406739
-0.9205038,0.3907336
-0.9271829,0.3746091
-0.9335794,0.3583706
-0.9396916,0.3420229
-0.9455176,0.325571
-0.9510555,0.30902
-0.9563038,0.2923748
-0.9612608,0.2756406
-0.9659249,0.2588224
-0.9702949,0.2419253
-0.9743692,0.2249546
-0.9781469,0.2079153
-0.9816265,0.1908128
-0.9848071,0.1736521
-0.9876877,0.1564384
-0.9902675,0.1391772
-0.9925457,0.1218735
-0.9945214,0.1045328
-0.9961943,0.08716015
-0.9975637,0.06976099
-0.9986293,0.05234057
-0.9993907,0.03490422
-0.9998476,0.01745723
-1,4.919367E-06
-0.9998478,-0.01744739
-0.999391,-0.03489438
-0.9986298,-0.05233075
-0.9975644,-0.06975117
-0.9961952,-0.08715035
-0.9945225,-0.104523
-0.9925469,-0.1218638
-0.9902689,-0.1391674
-0.9876893,-0.1564287
-0.9848088,-0.1736424
-0.9816284,-0.1908031
-0.9781489,-0.2079057
-0.9743714,-0.224945
-0.9702973,-0.2419158
-0.9659275,-0.2588129
-0.9612635,-0.2756311
-0.9563067,-0.2923654
-0.9510586,-0.3090106
-0.9455208,-0.3255617
-0.939695,-0.3420137
-0.933583,-0.3583614
-0.9271865,-0.3746
-0.9205077,-0.3907245
-0.9135484,-0.40673
-0.9063109,-0.4226116
-0.8987973,-0.4383644
-0.89101,-0.4539837
-0.8829512,-0.4694648
-0.8746235,-0.4848028
-0.8660293,-0.4999932
-0.8571714,-0.5150312
-0.8480524,-0.5299124
-0.838675,-0.5446322
-0.8290422,-0.559186
-0.8191568,-0.5735696
-0.8090219,-0.5877784
-0.7986407,-0.6018082
-0.7880161,-0.6156546
-0.7771515,-0.6293136
-0.7660502,-0.6427808
-0.7547154,-0.6560522
-0.7431509,-0.6691239
-0.73136,-0.6819916
-0.7193462,-0.6946517
-0.7071134,-0.7071002
-0.6946652,-0.7193332
-0.6820053,-0.7313472
-0.6691378,-0.7431384
-0.6560664,-0.7547032
-0.6427951,-0.7660381
-0.6293281,-0.7771397
-0.6156694,-0.7880046
-0.6018232,-0.7986294
-0.5877935,-0.809011
-0.5735849,-0.8191461
-0.5592016,-0.8290317
-0.5446479,-0.8386648
-0.5299283,-0.8480424
-0.5150473,-0.8571618
-0.5000094,-0.86602
-0.4848192,-0.8746144
-0.4694813,-0.8829424
-0.4540004,-0.8910015
-0.4383813,-0.8987891
-0.4226286,-0.906303
-0.4067471,-0.9135408
-0.3907418,-0.9205003
-0.3746174,-0.9271795
-0.3583789,-0.9335762
-0.3420313,-0.9396886
-0.3255794,-0.9455147
-0.3090284,-0.9510528
-0.2923833,-0.9563012
-0.2756491,-0.9612584
-0.258831,-0.9659227
-0.241934,-0.9702927
-0.2249633,-0.9743673
-0.207924,-0.978145
-0.1908215,-0.9816248
-0.1736608,-0.9848055
-0.1564472,-0.9876863
-0.139186,-0.9902663
-0.1218824,-0.9925445
-0.1045416,-0.9945205
-0.08716901,-0.9961935
-0.06976986,-0.9975631
-0.05234946,-0.9986289
-0.03491311,-0.9993904
-0.01746612,-0.9998475
-1.381635E-05,-1
0.01743849,-0.9998479
0.03488549,-0.9993913
0.05232186,-0.9986303
0.0697423,-0.997565
0.08714148,-0.996196
0.1045141,-0.9945234
0.1218549,-0.9925479
0.1391586,-0.9902701
0.1564199,-0.9876906
0.1736336,-0.9848104
0.1907944,-0.98163
0.207897,-0.9781507
0.2249363,-0.9743735
0.2419071,-0.9702994
0.2588043,-0.9659298
0.2756225,-0.9612659
0.2923569,-0.9563093
0.3090022,-0.9510613
0.3255533,-0.9455237
0.3420053,-0.939698
0.3583531,-0.9335861
0.3745918,-0.9271898
0.3907163,-0.9205111
0.4067219,-0.913552
0.4226035,-0.9063147
0.4383564,-0.8988012
0.4539758,-0.891014
0.4694569,-0.8829554
0.484795,-0.8746278
0.4999855,-0.8660338
0.5150236,-0.857176
0.5299048,-0.8480571
0.5446247,-0.8386799
0.5591787,-0.8290472
0.5735623,-0.819162
0.5877712,-0.8090272
0.6018011,-0.798646
0.6156476,-0.7880216
0.6293067,-0.7771571
0.642774,-0.7660559
0.6560456,-0.7547213
0.6691173,-0.7431569
0.6819851,-0.731366
0.6946453,-0.7193524
0.7070939,-0.7071197
0.719327,-0.6946716
0.7313411,-0.6820118
0.7431324,-0.6691444
0.7546973,-0.6560731
0.7660324,-0.642802
0.7771341,-0.629335
0.7879991,-0.6156764
0.798624,-0.6018302
0.8090057,-0.5878007
0.819141,-0.5735922
0.8290268,-0.5592089
0.83866,-0.5446553
0.8480377,-0.5299358
0.8571572,-0.5150549
0.8660156,-0.5000171
0.8746101,-0.484827
0.8829382,-0.4694892
0.8909974,-0.4540084
0.8987852,-0.4383892
0.9062992,-0.4226366
0.9135372,-0.4067552
0.9204969,-0.3907499
0.9271762,-0.3746256
0.933573,-0.3583872
0.9396855,-0.3420396
0.9455118,-0.3255879
0.95105,-0.3090369
0.9562986,-0.2923918
0.9612558,-0.2756577
0.9659203,-0.2588395
0.9702905,-0.2419426
0.9743652,-0.2249719
0.9781431,-0.2079327
0.9816231,-0.1908302
0.984804,-0.1736696
0.9876849,-0.156456
0.990265,-0.1391948
0.9925435,-0.1218912
0.9945196,-0.1045505
0.9961928,-0.08717788
0.9975625,-0.06977874
0.9986284,-0.05235834
0.9993901,-0.034922
0.9998473,-0.01747502
1,-2.271334E-05
0.9998481,0.0174296
0.9993916,0.0348766
0.9986308,0.05231298
0.9975657,0.06973342
0.9961967,0.08713263
0.9945244,0.1045053
0.992549,0.1218461
0.9902713,0.1391498
0.9876921,0.1564112
0.9848118,0.1736248
0.9816317,0.1907856
0.9781526,0.2078883
0.9743755,0.2249277
0.9703016,0.2418985
0.9659321,0.2587957
0.9612684,0.275614
0.9563119,0.2923484
0.9510641,0.3089937
0.9455266,0.3255449
0.9397011,0.3419969
0.9335893,0.3583448
0.9271932,0.3745835
0.9205146,0.3907081
0.9135557,0.4067137
0.9063184,0.4225954
0.8988051,0.4383484
0.891018,0.4539679
0.8829595,0.4694491
0.8746321,0.4847873
0.8660383,0.4999778
0.8571806,0.515016
0.8480618,0.5298973
0.8386847,0.5446172
0.8290522,0.5591713
0.8191671,0.573555
0.8090324,0.587764
0.7986514,0.6017939
0.788027,0.6156406
0.7771627,0.6292998
0.7660616,0.6427672
0.7547271,0.6560388
0.7431628,0.6691107
0.7313721,0.6819786
0.7193586,0.6946389
0.707126,0.7070876
0.694678,0.7193208
0.6820183,0.731335
0.669151,0.7431265
0.6560798,0.7546915
0.6428088,0.7660267
0.629342,0.7771285
0.6156834,0.7879936
0.6018373,0.7986187
0.587808,0.8090005
0.5735995,0.8191359
0.5592163,0.8290218
0.5446628,0.8386551
0.5299434,0.848033
0.5150626,0.8571526
0.5000248,0.8660111
0.4848348,0.8746058
0.469497,0.882934
0.4540163,0.8909934
0.4383973,0.8987813
0.4226447,0.9062955
0.4067633,0.9135336
0.3907581,0.9204934
0.3746339,0.9271728
0.3583955,0.9335698
0.342048,0.9396825
0.3255963,0.9455089
0.3090454,0.9510473
0.2924003,0.956296
0.2756662,0.9612534
0.2588482,0.965918
0.2419512,0.9702884
0.2249806,0.9743633
0.2079414,0.9781412
0.190839,0.9816214
0.1736783,0.9848024
0.1564648,0.9876835
0.1392036,0.9902638
0.1219,0.9925424
0.1045593,0.9945186
0.08718674,0.996192
0.06978761,0.9975619
0.05236723,0.9986279
0.03493089,0.9993897
0.01748391,0.9998472
3.161033E-05,1
-0.0174207,0.9998482
-0.03486771,0.9993919
-0.05230409,0.9986312
-0.06972454,0.9975663
-0.08712376,0.9961975
-0.1044964,0.9945253
-0.1218373,0.9925501
-0.139141,0.9902726
-0.1564028,0.9876934
-0.1736165,0.9848133
-0.1907774,0.9816333
-0.2078801,0.9781543
-0.2249195,0.9743773
-0.2418903,0.9703036
-0.2587875,0.9659343
-0.2756059,0.9612707
-0.2923403,0.9563143
-0.3089857,0.9510667
-0.3255369,0.9455293
-0.341989,0.9397039
-0.358337,0.9335923
-0.3745757,0.9271963
-0.3907004,0.9205179
-0.406706,0.9135591
-0.4225878,0.906322
-0.4383408,0.8988088
-0.4539604,0.8910218
-0.4694416,0.8829635
-0.4847799,0.8746362
-0.4999705,0.8660424
-0.5150087,0.8571849
-0.5298902,0.8480663
-0.5446102,0.8386893
-0.5591643,0.8290569
-0.5735481,0.8191719
-0.5877572,0.8090374
-0.6017872,0.7986565
-0.615634,0.7880322
-0.6292932,0.777168
-0.6427608,0.766067
-0.6560325,0.7547327
-0.6691044,0.7431684
-0.6819725,0.7313778
-0.6946328,0.7193645
-0.7070816,0.7071319
-0.719315,0.694684
-0.7313293,0.6820245
-0.7431208,0.6691573
-0.754686,0.6560862
-0.7660213,0.6428152
-0.7771232,0.6293485
-0.7879884,0.6156901
-0.7986136,0.6018441
-0.8089955,0.5878147
-0.8191311,0.5736064
-0.829017,0.5592233
-0.8386505,0.5446699
-0.8480285,0.5299505
-0.8571483,0.5150698
-0.8660069,0.5000321
-0.8746017,0.4848421
-0.8829301,0.4695045
-0.8909895,0.4540238
-0.8987776,0.4384048
-0.9062919,0.4226523
-0.9135301,0.406771
-0.9204901,0.3907659
-0.9271697,0.3746417
-0.9335668,0.3584034
-0.9396796,0.3420559
-0.9455062,0.3256042
-0.9510447,0.3090534
-0.9562935,0.2924084
-0.9612511,0.2756743
-0.9659159,0.2588563
-0.9702864,0.2419594
-0.9743614,0.2249888
-0.9781395,0.2079497
-0.9816198,0.1908472
-0.984801,0.1736866
-0.9876822,0.1564731
-0.9902626,0.139212
-0.9925414,0.1219084
-0.9945177,0.1045677
-0.9961913,0.08719513
-0.9975613,0.06979601
-0.9986275,0.05237564
-0.9993894,0.0349393
-0.999847,0.01749233
-1,4.003047E-05
-0.9998484,-0.01741228
-0.9993922,-0.03485929
-0.9986317,-0.05229568
-0.9975669,-0.06971615
-0.9961982,-0.08711537
-0.9945261,-0.1044881
-0.9925511,-0.1218289
-0.9902738,-0.1391327
-0.9876947,-0.156394
-0.9848149,-0.1736078
-0.981635,-0.1907686
-0.9781561,-0.2078714
-0.9743794,-0.2249108
-0.9703057,-0.2418817
-0.9659365,-0.258779
-0.9612732,-0.2755974
-0.9563169,-0.2923318
-0.9510694,-0.3089772
-0.9455322,-0.3255285
-0.939707,-0.3419807
-0.9335955,-0.3583286
-0.9271997,-0.3745674
-0.9205214,-0.3906922
-0.9135627,-0.4066979
-0.9063258,-0.4225797
-0.8988127,-0.4383329
-0.8910259,-0.4539525
-0.8829677,-0.4694338
-0.8746405,-0.4847721
-0.8660469,-0.4999628
-0.8571895,-0.5150011
-0.848071,-0.5298826
-0.8386942,-0.5446028
-0.8290619,-0.559157
-0.819177,-0.5735408
-0.8090426,-0.58775
-0.7986618,-0.6017801
-0.7880377,-0.615627
-0.7771736,-0.6292863
-0.7660727,-0.6427539
-0.7547385,-0.6560258
-0.7431744,-0.6690978
-0.7313839,-0.6819659
-0.7193706,-0.6946265
-0.7071382,-0.7070754
-0.6946905,-0.7193089
-0.682031,-0.7313232
-0.6691639,-0.7431149
-0.6560929,-0.7546802
-0.6428221,-0.7660155
-0.6293554,-0.7771176
-0.6156971,-0.7879829
-0.6018512,-0.7986082
-0.587822,-0.8089903
-0.5736137,-0.819126
-0.5592307,-0.8290121
-0.5446773,-0.8386457
-0.5299581,-0.8480238
-0.5150774,-0.8571437
-0.5000398,-0.8660024
-0.4848499,-0.8745974
-0.4695123,-0.8829259
-0.4540317,-0.8909855
-0.4384128,-0.8987737
-0.4226604,-0.9062881
-0.4067792,-0.9135265
-0.3907741,-0.9204866
-0.3746499,-0.9271663
-0.3584117,-0.9335636
-0.3420643,-0.9396766
-0.3256126,-0.9455032
-0.3090618,-0.9510419
-0.2924169,-0.956291
-0.2756829,-0.9612486
-0.2588649,-0.9659135
-0.241968,-0.9702842
-0.2249975,-0.9743593
-0.2079584,-0.9781377
-0.190856,-0.981618
-0.1736954,-0.9847994
-0.1564819,-0.9876809
-0.1392208,-0.9902614
-0.1219172,-0.9925403
-0.1045765,-0.9945168
-0.08720399,-0.9961905
-0.06980488,-0.9975607
-0.05238452,-0.998627
-0.0349482,-0.9993891
-0.01750123,-0.9998468
-4.892746E-05,-1
0.01740339,-0.9998485
0.0348504,-0.9993926
0.0522868,-0.9986321
0.06970727,-0.9975675
0.08710651,-0.996199
0.1044792,-0.994527
0.1218201,-0.9925522
0.1391239,-0.990275
0.1563853,-0.9876961
0.173599,-0.9848164
0.1907599,-0.9816367
0.2078627,-0.978158
0.2249021,-0.9743814
0.2418731,-0.9703079
0.2587703,-0.9659389
0.2755888,-0.9612756
0.2923233,-0.9563196
0.3089688,-0.9510722
0.3255201,-0.9455351
0.3419723,-0.93971
0.3583203,-0.9335987
0.3745592,-0.927203
0.390684,-0.9205248
0.4066898,-0.9135664
0.4225717,-0.9063295
0.4383249,-0.8988166
0.4539445,-0.89103
0.4694259,-0.8829719
0.4847643,-0.8746448
0.4999551,-0.8660514
0.5149935,-0.8571941
0.5298751,-0.8480757
0.5445952,-0.838699
0.5591496,-0.8290668
0.5735335,-0.8191821
0.5877428,-0.8090478
0.601773,-0.7986671
0.61562,-0.7880432
0.6292794,-0.7771792
0.6427471,-0.7660784
0.656019,-0.7547444
0.6690912,-0.7431803
0.6819595,-0.7313899
0.6946201,-0.7193768
0.707069,-0.7071445
0.7193027,-0.6946968
0.7313172,-0.6820375
0.7431089,-0.6691705
0.7546743,-0.6560996
0.7660098,-0.6428289
0.777112,-0.6293623
0.7879775,-0.6157041
0.7986029,-0.6018583
0.8089851,-0.5878292
0.8191209,-0.573621
0.8290071,-0.5592381
0.8386409,-0.5446848
0.8480191,-0.5299656
0.8571391,-0.515085
0.865998,-0.5000475
0.8745931,-0.4848577
0.8829218,-0.4695202
0.8909815,-0.4540396
0.8987698,-0.4384208
0.9062844,-0.4226684
0.9135229,-0.4067873
0.9204832,-0.3907823
0.927163,-0.3746582
0.9335604,-0.35842
0.9396735,-0.3420726
0.9455004,-0.325621
0.9510392,-0.3090703
0.9562883,-0.2924254
0.9612462,-0.2756914
0.9659113,-0.2588735
0.9702821,-0.2419767
0.9743574,-0.2250061
0.9781358,-0.2079671
0.9816164,-0.1908647
0.9847979,-0.1737041
0.9876794,-0.1564907
0.9902601,-0.1392296
0.9925392,-0.121926
0.9945159,-0.1045854
0.9961897,-0.08721285
0.99756,-0.06981377
0.9986265,-0.05239341
0.9993888,-0.03495709
0.9998467,-0.01751012
1,-5.782444E-05
0.9998487,0.01739449
0.9993929,0.03484151
0.9986326,0.05227792
0.9975681,0.06969839
0.9961998,0.08709764
0.994528,0.1044704
0.9925533,0.1218113
0.9902762,0.1391151
0.9876975,0.1563765
0.984818,0.1735903
0.9816384,0.1907512
0.9781598,0.207854
0.9743834,0.2248935
0.97031,0.2418644
0.9659412,0.2587618
0.9612781,0.2755803
0.9563221,0.2923148
0.951075,0.3089603
0.945538,0.3255117
0.9397131,0.3419639
0.9336019,0.358312
0.9272063,0.374551
0.9205284,0.3906758
0.9135699,0.4066817
0.9063333,0.4225636
0.8988205,0.4383169
0.891034,0.4539366
0.8829761,0.469418
0.8746491,0.4847565
0.8660558,0.4999473
0.8571987,0.5149859
0.8480804,0.5298675
0.8387038,0.5445878
0.8290718,0.5591422
0.8191872,0.5735263
0.8090531,0.5877356
0.7986725,0.6017659
0.7880487,0.6156129
0.7771848,0.6292725
0.7660841,0.6427403
0.7547502,0.6560124
0.7431863,0.6690845
0.731396,0.681953
0.719383,0.6946136
0.7071508,0.7070627
0.6947032,0.7192965
0.682044,0.7313111
0.6691771,0.743103
0.6561064,0.7546685
0.6428357,0.7660041
0.6293693,0.7771064
0.6157111,0.787972
0.6018654,0.7985976
0.5878363,0.8089799
0.5736282,0.8191158
0.5592454,0.8290021
0.5446923,0.838636
0.5299731,0.8480144
0.5150926,0.8571345
0.5000552,0.8659935
0.4848655,0.8745887
0.469528,0.8829176
0.4540476,0.8909774
0.4384288,0.8987659
0.4226765,0.9062806
0.4067954,0.9135193
0.3907905,0.9204797
0.3746665,0.9271597
0.3584283,0.9335573
0.342081,0.9396705
0.3256295,0.9454975
0.3090788,0.9510365
0.2924339,0.9562857
0.2757,0.9612437
0.258882,0.9659089
0.2419853,0.9702799
0.2250148,0.9743553
0.2079758,0.978134
0.1908734,0.9816146
0.1737129,0.9847963
0.1564995,0.9876781
0.1392384,0.9902589
0.1219349,0.9925381
0.1045942,0.994515
0.08722172,0.9961889
0.06982264,0.9975594
0.05240229,0.9986261
0.03496598,0.9993885
0.01751902,0.9998465
6.672143E-05,1
-0.0173856,0.9998488
-0.03483262,0.9993932
-0.05226903,0.998633
-0.06968952,0.9975687
-0.08708879,0.9962006
-0.1044615,0.9945289
-0.1218024,0.9925544
-0.1391062,0.9902775
-0.1563677,0.9876989
-0.1735815,0.9848195
-0.1907424,0.9816401
-0.2078453,0.9781617
-0.2248848,0.9743854
-0.2418558,0.9703122
-0.2587532,0.9659435
-0.2755717,0.9612805
-0.2923063,0.9563248
-0.3089519,0.9510777
-0.3255033,0.9455409
-0.3419556,0.9397161
-0.3583037,0.9336051
-0.3745427,0.9272097
-0.3906676,0.9205318
-0.4066735,0.9135736
-0.4225555,0.906337
-0.4383089,0.8988244
-0.4539287,0.891038
-0.4694102,0.8829802
-0.4847488,0.8746535
-0.4999397,0.8660603
-0.5149782,0.8572032
-0.52986,0.8480851
-0.5445803,0.8387087
-0.5591348,0.8290768
-0.5735189,0.8191923
-0.5877284,0.8090583
-0.6017588,0.7986779
-0.615606,0.7880542
-0.6292655,0.7771904
-0.6427335,0.7660899
-0.6560056,0.754756
-0.6690779,0.7431923
-0.6819465,0.7314021
-0.6946073,0.7193891
-0.7070565,0.7071571
-0.7192903,0.6947097
-0.731305,0.6820505
-0.743097,0.6691837
-0.7546626,0.656113
-0.7659984,0.6428425
-0.7771008,0.6293762
-0.7879665,0.6157181
-0.7985922,0.6018725
-0.8089746,0.5878435
-0.8191106,0.5736355
-0.8289971,0.5592528
-0.8386312,0.5446997
-0.8480097,0.5299807
-0.8571299,0.5151002
